ticker,company_title,cik,form,filing_date,accession,para_idx,para_text,neg_cnt,unc_cnt,n_tokens,neg_per_1000,unc_per_1000,company_tokens,company_neg_cnt,company_unc_cnt,company_neg_per_1000,company_unc_per_1000,external_tokens,external_neg_cnt,external_unc_cnt,external_neg_per_1000,external_unc_per_1000,company_sent_ratio,external_sent_ratio,finbert_neg,finbert_neu,finbert_pos
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,30,"Disclosure and misuse of personal data could result in liability and harm our reputation.
 As we continue to grow the number and scale of our cloud-based offerings, we store and process increasingly large amounts of personally identifiable information of our customers and users. The continued occurrence of high-profile data breaches provides evidence of an external environment increasingly hostile to information security. Despite our efforts to improve the security controls across our business groups and geographies, it is possible our security controls over personal data, our training of employees and third parties on data security, and other practices we follow may not prevent the improper disclosure or misuse of customer or user data we or our vendors store and manage. In addition, third parties who have limited access to our customer or user data may use this data in unauthorized ways. Improper disclosure or misuse could harm our reputation, lead to legal exposure to customers or users, or subject us to liability under laws that protect personal data, resulting in increased costs or loss of revenue.",11,6,175,62.857142857142854,34.285714285714285,157,9,6,57.32484076433121,38.21656050955414,18,2,0,111.11111111111111,0.0,0.8333333333333334,0.0,0.019693827256560326,0.8128610849380493,0.1674451380968094
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,31,"Our software products and services also enable our customers and users to store and process personal data on-premises or, increasingly, in a cloud-based environment we host. Government authorities can sometimes require us to produce customer or user data in response to valid legal orders. In the U.S. and elsewhere, we advocate for transparency concerning these requests and appropriate limitations on government authority to compel disclosure. Despite our efforts to protect customer and user data, perceptions that the collection, use, and retention of personal information is not satisfactorily protected could inhibit sales of our products or services, and could limit adoption of our cloud-based solutions by consumers, businesses, and government entities. Additional security measures we may take to address customer or user concerns, or constraints on our flexibility to determine where and how to operate datacenters in response to customer or user expectations or governmental rules or actions, may cause higher operating expenses or hinder growth of our products and services.",3,5,158,18.9873417721519,31.645569620253166,156,3,5,19.23076923076923,32.05128205128205,2,0,0,0.0,0.0,0.8333333333333334,0.0,0.01204514130949974,0.9136645197868347,0.07429035007953644
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,32,"We may not be able to protect information in our products and services from use by others
. LinkedIn and other Microsoft products and services contain valuable information and content protected by contractual restrictions or technical measures. In certain cases, we have made commitments to our members and users to limit access to or use of this information. Changes in the law or interpretations of the law may weaken our ability to prevent third parties from scraping or gathering information or content through use of bots or other measures and using it for their own benefit, thus diminishing the value of our products and services.",2,2,104,19.23076923076923,19.23076923076923,104,2,2,19.23076923076923,19.23076923076923,0,0,0,0.0,0.0,1.0,0.0,0.014810414984822273,0.9042863845825195,0.08090320229530334
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,33,Abuse of our platforms may harm our reputation or user engagement.,2,1,11,181.8181818181818,90.9090909090909,11,2,1,181.8181818181818,90.9090909090909,0,0,0,0.0,0.0,1.0,0.0,0.011040959507226944,0.9170153737068176,0.07194361090660095
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,34,"Advertising, professional, and social platform abuses",1,0,6,166.66666666666666,0.0,0,0,0,0.0,0.0,6,1,0,166.66666666666666,0.0,0.0,0.0,0.027863578870892525,0.022931324318051338,0.9492051601409912
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,35,"For platform products and services that provide content or host ads that come from or can be influenced by third parties, including GitHub, LinkedIn, Microsoft Advertising, MSN, and Xbox Live, our reputation or user engagement may be negatively affected by activity that is hostile or inappropriate. This activity may come from users impersonating other people or organizations, use of our products or services to spread terrorist or violent extremist content or to disseminate information that may be viewed as misleading or intended to manipulate the opinions of our users, or the use of our products or services that violates our terms of service or otherwise for objectionable or illegal ends. Preventing or responding to these actions may require us to make substantial investments in people and technology and these investments may not be successful, adversely affecting our business and consolidated financial statements.",11,5,142,77.46478873239437,35.2112676056338,142,11,5,77.46478873239437,35.2112676056338,0,0,0,0.0,0.0,1.0,0.0,0.018604539334774017,0.7018508315086365,0.2795446515083313
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,36,Digital safety and service misuse,1,0,5,200.0,0.0,0,0,0,0.0,0.0,5,1,0,200.0,0.0,0.0,0.0,0.01913616992533207,0.4195125997066498,0.5613512396812439
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,37,"Our hosted consumer services as well as our enterprise services may be used by third parties to disseminate harmful or illegal content in violation of our terms or applicable law. We may not proactively discover such content due to scale and the limitations of existing technologies, and when discovered by users, such content may negatively affect our reputation, our brands, and user engagement. Regulations and other initiatives to make platforms responsible for preventing or eliminating harmful content online are gaining momentum and we expect this to continue. We may be subject to enhanced regulatory oversight, civil or criminal liability, or reputational damage if we fail to comply with content moderation regulations, adversely affecting our business and consolidated financial statements.",11,4,119,92.43697478991596,33.61344537815126,119,11,4,92.43697478991596,33.61344537815126,0,0,0,0.0,0.0,1.0,0.0,0.026092320680618286,0.6418358087539673,0.33207181096076965
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,38,"The development of the IoT presents security, privacy, and execution risks. 
To support the growth of the intelligent cloud and the intelligent edge, we are developing products, services, and technologies to power the IoT, a network of distributed and interconnected devices employing sensors, data, and computing capabilities including AI. The IoT’s great potential also carries substantial risks. IoT products and services may contain defects in design, manufacture, or operation that make them insecure or ineffective for their intended purposes. An IoT solution has multiple layers of hardware, sensors, processors, software, and firmware, several of which we may not develop or control. Each layer, including the weakest layer, can impact the security of the whole system. Many IoT devices have limited interfaces and ability to be updated or patched. IoT solutions may collect large amounts of data, and our handling of IoT data may not satisfy customers or regulatory requirements. IoT scenarios may increasingly affect personal health and safety. If IoT solutions that include our technologies do not work as intended, violate the law, or harm individuals or businesses, we may be subject to legal claims or enforcement actions. These risks, if realized, may increase our costs, damage our reputation or brands, or negatively impact our revenues or margins.",9,10,207,43.47826086956522,48.309178743961354,130,5,6,38.46153846153846,46.15384615384615,77,4,4,51.94805194805195,51.94805194805195,0.45454545454545453,0.0,0.017414666712284088,0.6994811296463013,0.28310421109199524
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,39,"Issues in the use of AI in our offerings may result in reputational harm or liability
. We are building AI into many of our offerings and we expect this element of our business to grow. We envision a future in which AI operating in our devices, applications, and the cloud helps our customers be more productive in their work and personal lives. As with many disruptive innovations, AI presents risks and challenges that could affect its adoption, and therefore our business. AI algorithms may be flawed. Datasets may be insufficient or contain biased information. Inappropriate or controversial data practices by Microsoft or others could impair the acceptance of AI solutions. These deficiencies could undermine the decisions, predictions, or analysis AI applications produce, subjecting us to competitive harm, legal liability, and brand or reputational harm. Some AI scenarios present ethical issues. If we enable or offer AI solutions that are controversial because of their impact on human rights, privacy, employment, or other social issues, we may experience brand or reputational harm.",15,9,169,88.75739644970415,53.25443786982248,150,13,7,86.66666666666667,46.666666666666664,19,2,2,105.26315789473684,105.26315789473684,0.7,0.0,0.01527502853423357,0.8155750036239624,0.16914989054203033
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,40,"We may have excessive outages, data losses, and disruptions of our online services if we fail to maintain an adequate operations infrastructure.
 Our increasing user traffic, growth in services, and the complexity of our products and services demand more computing power. We spend substantial amounts to build, purchase, or lease datacenters and equipment and to upgrade our technology and network infrastructure to handle more traffic on our websites and in our datacenters. These demands continue to increase as we introduce new products and services and support the growth of existing services such as Bing, Azure, Microsoft Account services, Microsoft 365, Microsoft Teams, Dynamics 365, OneDrive, SharePoint Online, Skype, Xbox Live, and Outlook.com. We are rapidly growing our business of providing a platform and back-end hosting for services provided by third parties to their end users. Maintaining, securing, and expanding this infrastructure is expensive and complex, and requires development of principles for datacenter builds in geographies with higher safety risks. It requires that we maintain an Internet connectivity infrastructure and storage and compute capacity that is robust and reliable within competitive and regulatory constraints that continue to evolve. Inefficiencies or operational failures, including temporary or permanent loss of customer data, insufficient Internet connectivity, or inadequate storage and compute capacity, could diminish the quality of our products, services, and user experience resulting in contractual liability, claims by customers and other third parties, regulatory actions, damage to our reputation, and loss of current and potential users, subscribers, and advertisers, each of which may adversely impact our consolidated financial statements
.",15,4,254,59.05511811023622,15.748031496062993,230,15,3,65.21739130434783,13.043478260869565,24,0,1,0.0,41.666666666666664,0.875,0.0,0.04355890676379204,0.8147597908973694,0.14168129861354828
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,41,"We may experience quality or supply problems.
 Our hardware products such as Xbox consoles, Surface devices, and other devices we design and market are highly complex and can have defects in design, manufacture, or associated software. We could incur significant expenses, lost revenue, and reputational harm as a result of recalls, safety alerts, or product liability claims if we fail to prevent, detect, or address such issues through design, testing, or warranty repairs.",7,2,72,97.22222222222223,27.77777777777778,72,7,2,97.22222222222223,27.77777777777778,0,0,0,0.0,0.0,1.0,0.0,0.008430247195065022,0.9555227756500244,0.03604697063565254
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,42,"Our software products and services also may experience quality or reliability problems. The highly sophisticated software we develop may contain bugs and other defects that interfere with their intended operation. Our customers increasingly rely on us for critical
 business
 functions
 
and multiple workloads. Many of our products and services are interdependent with one another. Each of these circumstances
 potentially magnif
i
es
 the impact of quality or reliability issues. Any defects we do not detect and fix in pre-release testing could cause reduced sales and revenue, damage to our reputation, repair or remediation costs, delays in the release of new products or versions, or legal liability. Although our license agreements typically contain provisions that eliminate or limit our exposure to liability, there is no assurance these provisions will withstand legal challenge.",8,4,130,61.53846153846154,30.76923076923077,111,8,4,72.07207207207207,36.03603603603604,14,0,0,0.0,0.0,0.6666666666666666,0.0,0.010811474174261093,0.9330679178237915,0.05612057074904442
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,43,"We acquire some device and datacenter components from sole suppliers. Our competitors use some of the same suppliers and their demand for hardware components can affect the capacity available to us. If a component from a sole-source supplier is delayed or becomes unavailable, whether because of supplier capacity constraint, industry shortages, legal or regulatory changes, or other reasons, we may not obtain timely replacement supplies, resulting in reduced sales or inadequate datacenter capacity. Component shortages, excess or obsolete inventory, or price reductions resulting in inventory adjustments may increase our cost of revenue. Xbox consoles, Surface devices, datacenter servers, and other hardware are assembled in Asia and other geographies that may be subject to disruptions in the supply chain, resulting in shortages that would affect our revenue and operating margins. These same risks would apply to any other hardware and software products we may offer.",8,5,142,56.33802816901409,35.2112676056338,142,8,5,56.33802816901409,35.2112676056338,0,0,0,0.0,0.0,1.0,0.0,0.01064725499600172,0.9466506242752075,0.042702194303274155
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,44,"LEGAL, REGULATORY, AND LITIGATION RISKS",1,1,5,200.0,200.0,0,0,0,0.0,0.0,5,1,1,200.0,200.0,0.0,1.0,0.020340509712696075,0.06158880889415741,0.9180706739425659
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,45,"Government litigation and regulatory activity relating to competition rules may limit how we design and market our products.
 As a leading global software and device maker, government agencies closely scrutinize us under U.S. and foreign competition laws. Governments are actively enforcing competition laws and regulations, and this includes scrutiny in potentially large markets such as the European Union (“EU”), the U.S., and China. Some jurisdictions also allow competitors or consumers to assert claims of anti-competitive conduct. U.S. federal and state antitrust authorities have previously brought enforcement actions and continue to scrutinize our business.",6,1,89,67.41573033707866,11.235955056179776,47,4,1,85.1063829787234,21.27659574468085,42,2,0,47.61904761904762,0.0,0.5,0.5,0.04087374359369278,0.15289247035980225,0.806233823299408
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,46,"The European Commission (“the Commission”) closely scrutinizes the design of high-volume Microsoft products and the terms on which we make certain technologies used in these products, such as file formats, programming interfaces, and protocols, available to other companies. Flagship product releases such as Windows 10 can receive significant scrutiny under competition laws. For example, in 2004, the Commission ordered us to create new versions of our Windows operating system that do not include certain multimedia technologies and to provide our competitors with specifications for how to implement certain proprietary Windows communications protocols in their own products. In 2009, the Commission accepted a set of commitments we offered to address the Commission’s concerns relating to competition in web browsing software, including an undertaking to address Commission concerns relating to interoperability. The web browsing commitments expired in 2014. The remaining obligations may limit our ability to innovate in Windows or other products in the future, diminish the developer appeal of the Windows platform, and increase our product development costs. The availability of licenses related to protocols and file formats may enable competitors to develop software products that better mimic the functionality of our products, which could hamper sales of our products.",6,3,194,30.927835051546392,15.463917525773196,175,5,3,28.571428571428573,17.142857142857142,19,1,0,52.63157894736842,0.0,0.7142857142857143,0.14285714285714285,0.059963565319776535,0.49021729826927185,0.4498191773891449
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,47,"Our portfolio of first-party devices continues to grow; at the same time our OEM partners offer a large variety of devices for our platforms. As a result, increasingly we both cooperate and compete with our OEM partners, creating a risk that we fail to do so in compliance with competition rules. Regulatory scrutiny in this area may increase. Certain foreign governments, particularly in China and other countries in Asia, have advanced arguments under their competition laws that exert downward pressure on royalties for our intellectual property.",4,2,83,48.19277108433735,24.096385542168676,76,3,1,39.473684210526315,13.157894736842104,7,1,1,142.85714285714286,142.85714285714286,0.75,0.25,0.019277093932032585,0.9240703582763672,0.056652627885341644
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,48,"Government regulatory actions and court decisions such as these may result in fines, or hinder our ability to provide the benefits of our software to consumers and businesses, reducing the attractiveness of our products and the revenue that come from them. New competition law actions could be initiated, potentially using previous actions as precedent. The outcome of such actions, or steps taken to avoid them, could adversely affect us in a variety of ways, including:",3,3,74,40.54054054054054,40.54054054054054,61,3,2,49.18032786885246,32.78688524590164,13,0,1,0.0,76.92307692307692,0.6666666666666666,0.3333333333333333,0.01268095150589943,0.8975366353988647,0.08978251367807388
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,49,"Our global operations subject us to potential liability under anti-corruption, trade protection, and other laws and regulations.
 The Foreign Corrupt Practices Act (“FCPA”) and other anti-corruption laws and regulations (“Anti-Corruption Laws”) prohibit corrupt payments by our employees, vendors, or agents, and the accounting provisions of the FCPA require us to maintain accurate books and records and adequate internal controls. From time to time, we receive inquiries from authorities in the U.S. and elsewhere which may be based on reports from employees and others about our business activities outside the U.S. and our compliance with Anti-Corruption Laws. Periodically, we receive such reports directly and investigate them. On 
July 22, 
2019, our Hungarian subsidiary entered into a non-prosecution agreement (“NPA”) with the U.S. Department of Justice (“DOJ”) and we agreed to the terms of a cease and desist order with the Securities and Exchange Commission. These agreements required us to pay $25.3 million in monetary penalties, disgorgement, and interest pertaining to activities at Microsoft’s subsidiary in Hungary. The NPA, which has a three-year term, also contains certain ongoing compliance requirements, including the obligations to disclose to the DOJ issues that may implicate the FCPA and to cooperate in any inquiries. Most countries in which we operate also have competition laws that prohibit competitors from colluding or otherwise attempting to reduce competition between themselves. While we devote substantial resources to our U.S. and international compliance programs and have implemented policies, training, and internal controls designed to reduce the risk of corrupt payments and collusive activity, our employees, vendors, or agents may violate our policies. Our failure to comply with Anti-Corruption Laws or competition laws could result in significant fines and penalties, criminal sanctions against us, our officers, or our employees, prohibitions on the conduct of our business, and damage to our reputation. Operations outside the U.S. may be affected by changes in trade protection laws, policies, sanctions, and other regulatory requirements affecting trade and investment. We may be subject to legal liability and reputational damage if we sell goods or services in violation of U.S. trade sanctions on restricted entities or countries such as Crimea, Cuba, Iran, North Korea, Sudan, and Syria.",20,7,347,57.636887608069166,20.172910662824208,274,18,5,65.69343065693431,18.248175182481752,71,2,2,28.169014084507044,28.169014084507044,0.7777777777777778,0.05555555555555555,0.05396078899502754,0.04793650656938553,0.8981027007102966
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,50,"Other regulatory areas that may apply to our products and online services offerings include requirements related to user privacy, telecommunications, data storage and protection, advertising, and online content. For example, some regulators are taking the position that our offerings such as Microsoft Teams and Skype are covered by existing laws regulating telecommunications services, and some new laws, including EU Member State laws under the European Electronic Communications Code, are defining more of our services as regulated telecommunications services. This trend may continue and will result in these offerings being subjected to additional data protection, security, and law enforcement surveillance obligations. Regulators may assert that our collection, use, and management of customer and other data is inconsistent with their laws and regulations. Legislative or regulatory action relating to cybersecurity requirements may increase the costs to develop, implement, or secure our products and services. Legislative or regulatory action could also emerge in the area of AI and content moderation, increasing costs or restricting opportunity. Applying these laws and regulations to our business is often unclear, subject to change over time, and sometimes may conflict from jurisdiction to jurisdiction. Additionally, these laws and governments’ approach to their enforcement, and our products and services, are continuing to evolve. Compliance with these types of regulation may involve significant costs or require changes in products or business practices that result in reduced revenue. Noncompliance could result in the imposition of penalties or orders we stop the alleged noncompliant activity.",7,10,243,28.80658436213992,41.1522633744856,178,6,7,33.70786516853933,39.325842696629216,65,1,3,15.384615384615385,46.15384615384615,0.7,0.3,0.02971704676747322,0.4496173858642578,0.5206655859947205
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,51,"We strive to empower all people and organizations to achieve more, and accessibility of our products is an important aspect of this goal. There is increasing pressure from advocacy groups, regulators, competitors, customers, and other stakeholders to make technology more accessible. If our products do not meet customer expectations or global accessibility requirements, we could lose sales opportunities or face regulatory actions.",1,1,62,16.129032258064516,16.129032258064516,44,1,1,22.727272727272727,22.727272727272727,18,0,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.011845550499856472,0.9422585964202881,0.04589579254388809
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,52,"Laws and regulations relating to the handling of personal data may impede the adoption of our services or result in increased costs, legal claims, fines against us
, 
or reputational damage
.
 The growth of our Internet- and cloud-based services internationally relies increasingly on the movement of data across national boundaries. Legal requirements relating to the collection, storage, handling, and transfer of personal data continue to evolve. For example, in July 
2020 the Court of Justice of the EU invalidated a framework called Privacy Shield
 for companies to transfer data from EU member states to the 
United States.
 This 
ruling has led 
to uncertainty about the legal 
requirements
 for data transfers 
from
 the 
EU under
 other 
legal mechanisms. Potential new
 rules 
and restrictions 
on
 the 
flow of data across borders could increase the cost and complexity of delivering our products and services in some markets. In May 2018,
 
the
 
EU
 General Data Protection Regulation (“GDPR”), 
became effective
. The law
, which applies
 to 
all of our activities conducted from an establishment in the EU or related to products and services offered in the EU, imposes a range of compliance obligations 
regarding the handling of personal data. Engineering efforts to build 
and maintain 
capabilities to facilitate compliance with the law 
have entailed
 substantial expense and the diversion of engineering resources from other projects
 and may continue to do so. We might experience reduced demand for our offerings if
 we are unable to engineer products that meet 
our
 legal duties or help our customers meet their obligations under the GDPR or other data regulations, 
or if 
our implementation
 to comply with the GDPR make
s
 our offerings less attractive. The GDPR imposes significant new obligations and 
compliance with 
these obligations depends in part on how particular regulators interpret 
and apply 
them. If we fail to comply with the GDPR, or if regulators assert we have failed to comply with the GDPR, it
 may lead to regulatory enforcement actions, which can
 result in monetary penalties of up to 4% of worldwide revenue
, private lawsuits
, reputational damage
, and loss of customers. Countries around the world, and states in
 the U.S
. such as
 California
,
 ha
ve
 adopted
,
 
or
 are considering adopting
 or expanding
,
 laws and regulations imposing obligations regarding the handling of personal data
.",13,8,369,35.230352303523034,21.680216802168022,150,7,3,46.666666666666664,20.0,170,6,5,35.294117647058826,29.41176470588235,0.25,0.1388888888888889,0.019659696146845818,0.7773458957672119,0.20299431681632996
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,53,"The Company’s investment in gaining insights from data is becoming central to the value of the services we deliver to customers, to our operational efficiency and key opportunities in monetization, customer perceptions of quality, and operational efficiency. Our ability to use data in this way may be constrained by regulatory developments that impede realizing the expected return from this investment. Ongoing legal analyses, reviews, and inquiries by regulators of Microsoft practices, or relevant practices of other organizations, may result in burdensome or inconsistent requirements, including data sovereignty and localization requirements, affecting the location, movement, collection, and use of our customer and internal employee data as well as the management of that data. Compliance with applicable laws and regulations regarding personal data may require changes in services, business practices, or internal systems that result in increased costs, lower revenue, reduced efficiency, or greater difficulty in competing with foreign-based firms. Compliance with data regulations might limit our ability to innovate or offer certain features and functionality in some jurisdictions where we operate. Failure to comply with existing or new rules may result in significant penalties or orders to stop the alleged noncompliant activity, as well as negative publicity and diversion of management time and effort.",10,5,203,49.26108374384236,24.63054187192118,134,3,3,22.388059701492537,22.388059701492537,69,7,2,101.44927536231884,28.985507246376812,0.6666666666666666,0.16666666666666666,0.01250193826854229,0.8965122699737549,0.09098581224679947
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,54,"We have claims and lawsuits against us that may result in adverse outcomes.
 We are subject to a variety of claims and lawsuits. These claims may arise from a wide variety of business practices and initiatives, including major new product releases such as Windows 10, significant business transactions, warranty or product claims, and employment practices. Adverse outcomes in some or all of these claims may result in significant monetary damages or injunctive relief that could adversely affect our ability to conduct our business. The litigation and other claims are subject to inherent uncertainties and management’s view of these matters may change in the future. A material adverse impact in our consolidated financial statements could occur for the period in which the effect of an unfavorable outcome becomes probable and reasonably estimable.",14,8,127,110.23622047244095,62.99212598425197,76,10,5,131.57894736842104,65.78947368421052,51,4,3,78.43137254901961,58.8235294117647,0.6666666666666666,0.0,0.021385466679930687,0.7027118802070618,0.2759026885032654
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,55,"Our business with government customers may present additional uncertainties. 
We derive substantial revenue from government contracts. Government contracts generally can present risks and challenges not present in private commercial agreements. For instance, we may be subject to government audits and investigations relating to these contracts, we could be suspended or debarred as a governmental contractor, we could incur civil and criminal fines and penalties, and under certain circumstances contracts may be rescinded. Some agreements may allow a government to terminate without cause and provide for higher liability limits for certain losses. Some contracts may be subject to periodic funding approval, reductions, or delays which could adversely impact public-sector demand for our products and services. These events could negatively impact our results of operations, financial condition, and reputation.",12,11,125,96.0,88.0,93,9,9,96.7741935483871,96.7741935483871,32,3,2,93.75,62.5,0.7142857142857143,0.2857142857142857,0.014389933086931705,0.8629947304725647,0.12261533737182617
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,56,"We may have additional tax liabilities.
 We are subject to income taxes in the U.S. and many foreign jurisdictions. Significant judgment is required in determining our worldwide provision for income taxes. In the course of our business, there are many transactions and calculations where the ultimate tax determination is uncertain. 
For example, compliance with the 2017 United States Tax Cuts and Jobs Act (“TCJA”) 
and possible future legislative changes 
may require the collection of information not regularly produced within the Company, the use of estimates in our consolidated financial statements, and the exercise of significant judgment in accounting for its provisions. 
As regulations and guidance evolve with respect to 
the 
TCJA
 or possible future legislative changes
, and as we gather more information and perform more analysis, our results may differ from previous estimates and may materially affect our 
consolidated 
financial 
statements
.",0,8,139,0.0,57.55395683453237,99,0,6,0.0,60.60606060606061,35,0,2,0.0,57.142857142857146,0.5454545454545454,0.0,0.03302093967795372,0.2797969877719879,0.6871820688247681
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,57,"We regularly are under audit by tax authorities in different jurisdictions. Although we believe that our provision for income taxes and our tax estimates are reasonable, tax authorities may disagree with certain positions we have taken. In addition, economic and political pressures to increase tax revenue in various jurisdictions may make resolving tax disputes favorably more difficult. We are currently under Internal Revenue Service audit for prior tax years, with the primary unresolved issues relating to transfer pricing. The final resolution of those audits, and other audits or litigation, may differ from the amounts recorded in our consolidated financial statements and may materially affect our consolidated financial statements in the period or periods in which that determination is made.",5,6,119,42.016806722689076,50.42016806722689,98,3,5,30.612244897959183,51.02040816326531,21,2,1,95.23809523809524,47.61904761904762,0.8,0.0,0.022281402722001076,0.6836681962013245,0.294050395488739
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,58,"We earn a significant amount of our operating income outside the U.S. A change in the mix of earnings and losses in countries with differing statutory tax rates, changes in our business or structure, or the expiration of or disputes about certain tax agreements in a particular country may result in higher effective tax rates for the Company. In addition, changes in U.S. federal and state or international tax laws applicable to corporate multinationals, other fundamental law changes currently being considered by many countries, including in the U.S., and changes in taxing jurisdictions’ administrative interpretations, decisions, policies, and positions may materially adversely impact our consolidated financial statements.",3,3,101,29.702970297029704,29.702970297029704,97,3,3,30.927835051546392,30.927835051546392,4,0,0,0.0,0.0,0.75,0.0,0.019548622891306877,0.8452930450439453,0.1351582556962967
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,59,"We may not be able to protect our source code from copying if there is an unauthorized disclosure.
 Source code, the detailed program commands for our operating systems and other software programs, is critical to our business. Although we license portions of our application and operating system source code to several licensees, we take significant measures to protect the secrecy of large portions of our source code. If our source code leaks, we might lose future trade secret protection for that code. It may then become easier for third parties to compete with our products by copying functionality, which could adversely affect our revenue and operating margins. Unauthorized disclosure of source code also could increase the security risks described elsewhere in these risk factors.",6,7,124,48.38709677419355,56.45161290322581,107,5,4,46.728971962616825,37.38317757009346,17,1,3,58.8235294117647,176.47058823529412,0.8333333333333334,0.0,0.024628138169646263,0.7027215957641602,0.27265024185180664
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,60,"Legal changes, our evolving business model, piracy, and other factors may decrease the value of our intellectual property. 
Protecting our intellectual property rights and combating unlicensed copying and use of our software and other intellectual property on a global basis is difficult. While piracy adversely affects U.S. revenue, the impact on revenue from outside the U.S. is more significant, particularly countries in which the legal system provides less protection for intellectual property rights. Our revenue in these markets may grow more slowly than the underlying device market. Similarly, the absence of harmonized patent laws makes it more difficult to ensure consistent respect for patent rights. Throughout the world, we educate users about the benefits of licensing genuine products and obtaining indemnification benefits for intellectual property risks, and we educate lawmakers about the advantages of a business climate where intellectual property rights are protected. Reductions in the legal protection for software intellectual property rights could adversely affect revenue.",7,4,153,45.751633986928105,26.143790849673202,92,3,3,32.608695652173914,32.608695652173914,61,4,1,65.57377049180327,16.39344262295082,0.4444444444444444,0.1111111111111111,0.04373753443360329,0.7769377827644348,0.1793246567249298
MSFT,MICROSOFT CORP,0000789019,10-Q,2021-04-27,000156459021020891,61,"We expend significant resources to patent the intellectual property we create with the expectation that we will generate revenues by incorporating that intellectual property in our products or services or, in some instances, by licensing or cross-licensing our patents to others in return for a royalty and/or increased freedom to operate. Changes in the law may continue to weaken our ability to prevent the use of patented technology or collect revenue for licensing our patents. These include legislative changes and regulatory actions that make it more difficult to obtain injunctions, and the increasing use of legal process to challenge issued patents. Similarly, licensees of our patents may fail to satisfy their obligations to pay us royalties, or may contest the scope and extent of their obligations. The royalties we can obtain to monetize our intellectual property may decline because of the evolution of technology, price changes in products using licensed patents, greater value from cross-licensing, or the difficulty of discovering infringements. Finally, our increasing engagement with open source software will also cause us to license our intellectual property rights broadly in certain situations and may negatively impact revenue.",9,5,188,47.87234042553192,26.595744680851062,162,6,5,37.03703703703704,30.864197530864196,26,3,0,115.38461538461539,0.0,0.8333333333333334,0.16666666666666666,0.017405740916728973,0.8531217575073242,0.12947244942188263
